Equipo;Status del sistema;Denominación de la ubicación técnica;Centro de coste;Denominación de objeto técnico;Número-identificación técnica;Fabricante del activo fijo;Número de pieza de fabricante;Fabricante número de serie;Denominación de tipo;Peso bruto;Unidad de peso;Tamaño/Dimensión;Creado el;Valor de adquisición;Moneda;Modificado el;Tp.objeto técnico;Perfil de catálogo;Indicador ABC;Fecha de adquisición;Fe.puesta servicio;Equipo superior
10067913;MONT;Estruc Civi Metali -Marquesina;1114083;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067914;MONT;Estruc Civi Metali -Marquesina;1111072;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;28/04/2026;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067915;MONT;Estruc Civi Metali -Marquesina;1111010;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;;2;9/03/2026;9/03/2026;
10067916;MONT;Estruc Civi Metali -Marquesina;1114097;MARQUESINA 01-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067917;MONT;Estruc Civi Metali -Marquesina;1114097;MARQUESINA 02-GNV 03 SURTID/ 01 SURT GLP;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067918;MONT;Estruc Civi Metali -Marquesina;1116105;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067919;MONT;Estruc Civi Metali -Marquesina;1116105;MARQUESINA 02-ELECTROLINERA;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067920;MONT;Estruc Civi Metali -Marquesina;1116111;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067921;MONT;Estruc Civi Metali -Marquesina;1116113;MARQUESINA 01-LIQUIDOS 01 DISP. ISLA 01;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067922;MONT;Estruc Civi Metali -Marquesina;1116113;MARQUESINA 02-LIQUIDOS 01 DISP. ISLA 02;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067923;MONT;Estruc Civi Metali -Marquesina;1116113;MARQUESINA 03-LIQUIDOS 01 DISP. ISLA 03;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067924;MONT;Estruc Civi Metali -Marquesina;1116113;MARQUESINA 04-LIQUIDOS 01 DISP. ISLA 04;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067925;MONT;Estruc Civi Metali -Marquesina;1111005;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067926;MONT;Estruc Civi Metali -Marquesina;1114049;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067927;MONT;Estruc Civi Metali -Marquesina;1114090;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067928;MONT;Estruc Civi Metali -Marquesina;1114104;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067929;MONT;Estruc Civi Metali -Marquesina;1116117;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067930;MONT;Estruc Civi Metali -Marquesina;1116119;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZU;MARQUESIN;2;9/03/2026;9/03/2026;
10067931;MONT;Estruc Civi Metali -Marquesina;1111003;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067932;MONT;Estruc Civi Metali -Marquesina;1111069;MARQUESINA 01-LIQUIDOS 05 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067933;MONT;Estruc Civi Metali -Marquesina;1111069;MARQUESINA 02-GNV DISPENSAD. (INOPERA);;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067934;MONT;Estruc Civi Metali -Marquesina;1114086;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067935;MONT;Estruc Civi Metali -Marquesina;1114089;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067936;MONT;Estruc Civi Metali -Marquesina;1114089;MARQUESINA 02-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067937;MONT;Estruc Civi Metali -Marquesina;1114089;MARQUESINA 03-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067938;MONT;Estruc Civi Metali -Marquesina;1114089;MARQUESINA 04-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067939;MONT;Estruc Civi Metali -Marquesina;1114045;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067940;MONT;Estruc Civi Metali -Marquesina;1116126;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067941;MONT;Estruc Civi Metali -Marquesina;1111008;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067942;MONT;Estruc Civi Metali -Marquesina;1116127;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067943;MONT;Estruc Civi Metali -Marquesina;1116103;MARQUESINA 01-LIQUIDOS 03 DISP/01 DE GLP;;;;;;0.000;;;9/03/2026;0.00;;;ZP;MARQUESIN;2;9/03/2026;9/03/2026;
10067945;MONT;Equipos de frío -Coolers y visicoolers;1320001;MESA REFRIGERADA;;Ventus Cold 96;;POR VERIFICAR;VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;10/03/2026;ZP;;3;31/05/2025;31/05/2025;
10067946;MONT;Equipos de frío -Coolers y visicoolers;1111012;MESA REFRIGERADA;;Ventus Cold 96;;01155(98/14);VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZU;;3;31/05/2025;31/05/2025;
10067947;MONT;Equipos de frío -Coolers y visicoolers;1114043;MESA REFRIGERADA;;Ventus Cold 96;;POR VERIFICAR;VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZP;;3;31/05/2025;31/05/2025;
10067948;MONT;Equipos de frío -Coolers y visicoolers;1114102;MESA REFRIGERADA;;Ventus Cold 96;;01155(9/11);VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZU;;3;31/05/2025;31/05/2025;
10067949;MONT;Equipos de frío -Coolers y visicoolers;1114103;MESA REFRIGERADA;;Ventus Cold 96;;01155(11/14);VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;10/03/2026;ZU;;3;31/05/2025;31/05/2025;
10067950;MONT;Equipos de frío -Coolers y visicoolers;1116105;MESA REFRIGERADA;;Ventus Cold 96;;POR VERIFICAR;VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZP;;3;31/05/2025;31/05/2025;
10067951;MONT;Equipos de frío -Coolers y visicoolers;1116119;MESA REFRIGERADA;;Ventus Cold 96;;POR VERIFICAR;VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZP;;3;31/05/2025;31/05/2025;
10067952;MONT;Equipos de frío -Coolers y visicoolers;1114041;MESA REFRIGERADA;;Ventus Cold 96;;POR VERIFICAR;VMR2PS-260;0.000;;150X60X80;10/03/2026;0.00;;;ZP;;3;31/05/2025;31/05/2025;
10067954;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-Edificio;;;;;;0.000;;;12/03/2026;0.00;;12/03/2026;ZP;;2;30/06/2025;30/06/2025;
10067955;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-Servidor;;;;;;0.000;;;12/03/2026;0.00;;12/03/2026;ZP;;2;30/06/2025;30/06/2025;
10067956;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-Bombas y dispensadores;;;;;;0.000;;;12/03/2026;0.00;;;ZP;;2;30/06/2025;30/06/2025;
10067957;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-Tienda;;;;;;0.000;;;12/03/2026;0.00;;;ZP;;2;30/06/2025;30/06/2025;
10067958;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-General;;;;;;0.000;;;12/03/2026;0.00;;;ZP;;2;;;
10067959;MONT;Sist. Eléctrico -Tableros eléctricos;1114101;Tablero eléctrico-Alumbrado y cómputo;;;;;;0.000;;;12/03/2026;0.00;;;ZP;;2;30/06/2025;30/06/2025;
10067960;MONT;Elem. Imagen -Monolito;1133081;Totem-PETROSOL;;;;;;0.000;;;12/03/2026;0.00;;;ZA;;3;12/03/2026;12/03/2026;
10067961;MONT;Estruc Civi Metali -Marquesina;1112020;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067962;MONT;Estruc Civi Metali -Marquesina;1112020;MARQUESINA 02-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067963;MONT;Estruc Civi Metali -Marquesina;1118037;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;;2;12/03/2026;12/03/2026;
10067964;MONT;Estruc Civi Metali -Marquesina;1118037;MARQUESINA 02-GNV  04 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;;2;12/03/2026;12/03/2026;
10067965;MONT;Estruc Civi Metali -Marquesina;1118037;MARQUESINA 03-GLP 01 SURTIDOR;;;;;;0.000;;;12/03/2026;0.00;;;ZU;;2;12/03/2026;12/03/2026;
10067966;MONT;Estruc Civi Metali -Marquesina;1118003;MARQUESINA 01-LIQUID 02 DISP/01 SURT GLP;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067967;MONT;Estruc Civi Metali -Marquesina;1114091;MARQUESINA 01-LIQUID 03 DISP/01 SURT GLP;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067968;MONT;Estruc Civi Metali -Marquesina;1116104;MARQUESINA 01-LIQUIDOS  04 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067969;MONT;Estruc Civi Metali -Marquesina;1113073;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067970;MONT;Estruc Civi Metali -Marquesina;1113073;MARQUESINA 02-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067971;MONT;Estruc Civi Metali -Marquesina;1111009;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067972;MONT;Estruc Civi Metali -Marquesina;1116109;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067973;MONT;Estruc Civi Metali -Marquesina;1114081;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067974;MONT;Estruc Civi Metali -Marquesina;1114080;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067975;MONT;Estruc Civi Metali -Marquesina;1114082;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067976;MONT;Estruc Civi Metali -Marquesina;1111070;MARQUESINA 01-LIQUID 04 DISP/01 SURT GLP;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067977;MONT;Estruc Civi Metali -Marquesina;1114096;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067978;MONT;Estruc Civi Metali -Marquesina;1114096;MARQUESINA 02-GLP 02 SURT/01 DISP GNV;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067979;MONT;Estruc Civi Metali -Marquesina;1114096;MARQUESINA 03-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067980;MONT;Estruc Civi Metali -Marquesina;1114096;MARQUESINA 04-GNV 01 DISPENSADOR;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067981;MONT;Estruc Civi Metali -Marquesina;1114096;MARQUESINA 05-GNV 02 DISPENSADOR;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067982;MONT;Estruc Civi Metali -Marquesina;1115089;MARQUESINA 01-LIQUIDOS 01 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067983;MONT;Estruc Civi Metali -Marquesina;1115089;MARQUESINA 02-LIQUIDOS 01 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067984;MONT;Estruc Civi Metali -Marquesina;1111066;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067985;MONT;Estruc Civi Metali -Marquesina;1111012;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067986;MONT;Estruc Civi Metali -Marquesina;1114079;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067987;MONT;Estruc Civi Metali -Marquesina;1117131;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067988;MONT;Estruc Civi Metali -Marquesina;1113077;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZA;MARQUESIN;2;12/03/2026;12/03/2026;
10067989;MONT;Estruc Civi Metali -Marquesina;1113077;MARQUESINA 02-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZA;MARQUESIN;2;12/03/2026;12/03/2026;
10067990;MONT;Estruc Civi Metali -Marquesina;1113077;MARQUESINA 03-LIQUIDOS 01 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZA;MARQUESIN;2;12/03/2026;12/03/2026;
10067991;MONT;Estruc Civi Metali -Marquesina;1115088;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067992;MONT;Estruc Civi Metali -Marquesina;1115087;MARQUESINA 01-LIQUID.02 DISP/01 SURT GLP;;;;;;0.000;;;12/03/2026;0.00;;;ZP;MARQUESIN;2;12/03/2026;12/03/2026;
10067993;MONT;Estruc Civi Metali -Marquesina;1116093;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067994;MONT;Estruc Civi Metali -Marquesina;1113076;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;12/03/2026;0.00;;;ZU;MARQUESIN;2;12/03/2026;12/03/2026;
10067995;MONT;Sist. SSMA -Extintores y muebles;1114082;EXTINTOR-30LB-Ansul;;Ansul;ISLA 3;J44777523;I-A-30-G-1;30;LB;;13/03/2026;0.00;;;;;0;10/03/2026;10/03/2026;
10067996;MONT;Grupo electrógeno;1115055;Grupo electrogeno;;WILSON;;C6250C/002;P40;0.000;;;13/03/2026;0.00;;20/05/2026;ZP;;0;6/03/1998;6/03/1998;
10067997;MONT;Sist. SSMA -Extintores y muebles;1116102;EXTINTOR-20 LB;;BAGNER;;G27938559;PQS  ABC;20;LB;;16/03/2026;0.00;;;ZP;;0;1/01/2022;1/01/2022;
10067998;MONT;Sist. SSMA -Extintores y muebles;1113029;EXTINTOR-12 KG;;NACIONAL;;354;PQS  ABC;0.000;;;16/03/2026;0.00;;;ZP;;0;1/01/2017;1/01/2017;
10067999;MONT;Estruc Civi Metali -Marquesina;1118013;MARQUESINA 01- GNV 03 DISPENSADORES;;;;;;0.000;;;16/03/2026;0.00;;;ZP;MARQUESIN;0;16/03/2026;16/03/2026;
10068000;MONT;Estruc Civi Metali -Marquesina;1118013;MARQUESINA 02- LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;16/03/2026;0.00;;;ZP;MARQUESIN;0;16/03/2026;16/03/2026;
10068001;MONT;Estruc Civi Metali -Marquesina;1118013;MARQUESINA 02-LIQUID 02 DISP/GLP 01 SURT;;;;;;0.000;;;16/03/2026;0.00;;;ZP;MARQUESIN;0;16/03/2026;16/03/2026;
10068002;MONT;Sist. Eléctrico -Tableros eléctricos;1113030;Tablero eléctrico-General;;;;;;0.000;;;16/03/2026;0.00;;;ZP;;2;16/03/2026;16/03/2026;
10068003;MONT;Sist. Eléctrico -Tableros eléctricos;1113030;Tablero eléctrico-Cómputo;;;;;;0.000;;;16/03/2026;0.00;;;ZP;;2;16/03/2026;1/01/2022;
10068004;MONT;Sist. Eléctrico -Tableros eléctricos;1113030;Tablero eléctrico-Bombas y dispensadores;;;;;;0.000;;;16/03/2026;0.00;;;ZP;;2;16/03/2026;1/01/2022;
10068005;MONT;Sist. Eléctrico -Tableros eléctricos;1113030;Tablero eléctrico-Servicio;;;;;;0.000;;;16/03/2026;0.00;;;ZP;;2;16/03/2026;1/01/2022;
10068006;AEQS;Sist. Eléctrico -Tableros eléctricos;1116118;Tablero eléctrico-Oficina;;;;;OFICINA;0.000;;;16/03/2026;0.00;;;;TAB-ELECT;2;;;10031362
10068007;MONT;Estruc Civi Metali -Marquesina;1118009;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068008;MONT;Estruc Civi Metali -Marquesina;1118010;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068009;MONT;Estruc Civi Metali -Marquesina;1116114;MARQUESINA 01-LIQUIDOS 05 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068010;MONT;Estruc Civi Metali -Marquesina;1118012;MARQUESINA 01-LIQUID 02 DISP/GLP 01 SURT;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;;2;17/03/2026;17/03/2026;
10068011;MONT;Estruc Civi Metali -Marquesina;1111004;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068012;MONT;Estruc Civi Metali -Marquesina;1114076;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068013;MONT;Estruc Civi Metali -Marquesina;1112019;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;;2;17/03/2026;17/03/2026;
10068014;MONT;Estruc Civi Metali -Marquesina;1115054;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068015;MONT;Estruc Civi Metali -Marquesina;1116116;MARQUESINA 01-LIQUIDOS 06 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068016;MONT;Estruc Civi Metali -Marquesina;1112026;MARQUESINA 01-LIQUID 02 DISP/01 SURT GLP;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068017;MONT;Estruc Civi Metali -Marquesina;1118016;MARQUESINA 01-LIQUID 04 DISP/01 SURT GLP;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068018;MONT;Estruc Civi Metali -Marquesina;1115060;MARQUESINA 01-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;;2;17/03/2026;17/03/2026;
10068019;MONT;Estruc Civi Metali -Marquesina;1115060;MARQUESINA 02-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;;2;17/03/2026;17/03/2026;
10068020;MONT;Estruc Civi Metali -Marquesina;1115056;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068021;MONT;Estruc Civi Metali -Marquesina;1114903;MARQUESINA 01-GNV 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068022;MONT;Estruc Civi Metali -Marquesina;1114903;MARQUESINA 02-GNV 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068023;MONT;Estruc Civi Metali -Marquesina;1114903;MARQUESINA 03-LIQUID 02 DISP/01 SURT GLP;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068024;MONT;Estruc Civi Metali -Marquesina;1115055;MARQUESINA 04-LIQUID 04 DISP/01 SURT GLP;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;;2;17/03/2026;17/03/2026;
10068025;MONT;Estruc Civi Metali -Marquesina;1116123;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068026;MONT;Estruc Civi Metali -Marquesina;1116123;MARQUESINA 02-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068027;MONT;Estruc Civi Metali -Marquesina;1118017;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068028;MONT;Estruc Civi Metali -Marquesina;1112018;MARQUESINA 01-LIQUIDOS 01 DISP. ISLA  01;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068029;MONT;Estruc Civi Metali -Marquesina;1112018;MARQUESINA 02-LIQUIDOS 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068030;MONT;Estruc Civi Metali -Marquesina;1114046;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068031;MONT;Estruc Civi Metali -Marquesina;1114042;MARQUESINA 01-LIQUIDOS 02 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZP;MARQUESIN;2;17/03/2026;17/03/2026;
10068032;MONT;Estruc Civi Metali -Marquesina;1114103;MARQUESINA 01-LIQUIDOS 03 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068033;MONT;Estruc Civi Metali -Marquesina;1114103;MARQUESINA 02-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068034;MONT;Estruc Civi Metali -Marquesina;1118040;MARQUESINA 01-LIQUIDOS 04 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068035;MONT;Estruc Civi Metali -Marquesina;1118040;MARQUESINA 02-GNV 02 DISPENSADORES;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068036;MONT;Estruc Civi Metali -Marquesina;1118040;MARQUESINA 02-GNV 01 DISPENSADOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
10068037;MONT;Estruc Civi Metali -Marquesina;1118040;MARQUESINA 02-GLP 01 SURTIDOR;;;;;;0.000;;;17/03/2026;0.00;;17/03/2026;ZU;MARQUESIN;2;17/03/2026;17/03/2026;
